@relation LibReaderClassificationProblem

@attribute userid string
@attribute username string
@attribute major string
@attribute college string
@attribute bookname string
@attribute author string
@attribute topic string
@attribute lang string
@attribute Class {人文科学,自然科学,社会科学,科学技术,其他}

@data
20101404395,username,艺术设计,艺术学院,中国美术学院油画图卷,'杨参军,',油画,chi,人文科学
20101404395,username,艺术设计,艺术学院,'中文Photoshop 7.0入门与进阶教程',张丕军,图形软件,chi,科学技术
20101404395,username,艺术设计,艺术学院,书法创作论,沃兴华,书法,chi,人文科学
20101404395,username,艺术设计,艺术学院,书的香格里拉,金建楚,漫画,chi,人文科学
20101404395,username,艺术设计,艺术学院,什么是插画设计?,泽阿根,插画,chi,人文科学
20101404395,username,艺术设计,艺术学院,企业VI设计,宋善威,企业,chi,人文科学
20101404395,username,艺术设计,艺术学院,俄罗斯学院派素描技法,'李平,',素描技法,chi,人文科学
20101404395,username,艺术设计,艺术学院,克里姆特,'克里姆特,',油画,chi,人文科学
20101404395,username,艺术设计,艺术学院,创意我更牛,全国大学生广告艺术大赛组委会,广告,chi,人文科学
20101404395,username,艺术设计,艺术学院,创意漫游,柳林,宣传画,chi,人文科学
20101404395,username,艺术设计,艺术学院,动画运动规律,司徒宁,动画,chi,人文科学
20101404395,username,艺术设计,艺术学院,古今图案集成,'杨棣,',图案,chi,人文科学
20101404395,username,艺术设计,艺术学院,听〓米唱歌,〓米,漫画,chi,人文科学
20101404395,username,艺术设计,艺术学院,品三国,易中天,null,chi,自然科学
20101404395,username,艺术设计,艺术学院,品牌广告塑造,胡川妮,广告,chi,人文科学
20101404395,username,艺术设计,艺术学院,国际顶尖插画艺术家的创造力X商业力,聂佑佳,插图,chi,人文科学
20101404395,username,艺术设计,艺术学院,图形设计教程,张爱民,构图(美术),chi,人文科学
20101404395,username,艺术设计,艺术学院,图说世界绘画,燕泥,绘画史,chi,人文科学
20101404395,username,艺术设计,艺术学院,型录手册创意设计经典,'Cyr,',商业广告,chi,人文科学
20101404395,username,艺术设计,艺术学院,基础图案设计,罗鸿,图案,chi,人文科学
20101404395,username,艺术设计,艺术学院,大学英语1-4级考点词汇速记手册,李加忠,英语,chieng,人文科学
20101404395,username,艺术设计,艺术学院,大师色彩,洪勇,绘画,chi,人文科学
20101404395,username,艺术设计,艺术学院,失焦,卡帕,卡帕,chi,社会科学
20101404395,username,艺术设计,艺术学院,如何成为插画师,里斯,插图(绘画),chi,人文科学
20101404395,username,艺术设计,艺术学院,岭南画派技法范本,杨之光,中国画,chi,人文科学
20101404395,username,艺术设计,艺术学院,平面构成,刘春明,平面构成,chi,人文科学
20101404395,username,艺术设计,艺术学院,平面设计师创意指南,'奥达赫,',平面设计,chi,人文科学
20101404395,username,艺术设计,艺术学院,幻想画大师图典,紫图大师图典丛书编辑部,绘画,chi,人文科学
20101404395,username,艺术设计,艺术学院,康定斯基论点线面,'康定斯基,',绘画理论,chi,人文科学
20101404395,username,艺术设计,艺术学院,当代书法创作,'邱振中,',书法,chi,人文科学
20101404395,username,艺术设计,艺术学院,感动世界的100西洋绘画大师,周晨,绘画,chi,人文科学
20101404395,username,艺术设计,艺术学院,我爱记歌词里的文学蜜饯,华少,歌词,chi,人文科学
20101404395,username,艺术设计,艺术学院,手绘动画实例教程,张爱华,动画,chi,人文科学
20101404395,username,艺术设计,艺术学院,招贴设计,'汪田明,',宣传画,chi,人文科学
20101404395,username,艺术设计,艺术学院,拿破仑与欧洲,《图说天下·世界历史系列》编委会,拿破仑,chi,人文科学
20101404395,username,艺术设计,艺术学院,插画设计,周建国,插图(绘画),chi,人文科学
20101404395,username,艺术设计,艺术学院,插画设计基础教程,齐格恩,插图,chi,人文科学
20101404395,username,艺术设计,艺术学院,插画设计高级教程,马莱,插图,chi,人文科学
20101404395,username,艺术设计,艺术学院,摄影大师的构图秘诀,威尔迪,摄影构图,chi,人文科学
20101404395,username,艺术设计,艺术学院,摄影构图完全攻略,山口高志,摄影构图,chi,人文科学
20101404395,username,艺术设计,艺术学院,摄影的魅力与构图,张禾金,摄影构图,chi,人文科学
20101404395,username,艺术设计,艺术学院,攻克英语,于健,英语,chieng,人文科学
20101404395,username,艺术设计,艺术学院,新世纪水彩人物画技法,雷德,水彩画,chi,人文科学
20101404395,username,艺术设计,艺术学院,月亮忘记了,几米,漫画,chi,人文科学
20101404395,username,艺术设计,艺术学院,森林唱游,〓米,漫画,chi,人文科学
20101404395,username,艺术设计,艺术学院,歌词学,陆正兰,歌词,chi,人文科学
20101404395,username,艺术设计,艺术学院,油画,'尹呈忠,',油画,chi,人文科学
20101404395,username,艺术设计,艺术学院,'波洛克 德·库宁 克莱因',叶丹,'波洛克,',chi,人文科学
20101404395,username,艺术设计,艺术学院,版画,'李仲,',版画技法,chi,人文科学
20101404395,username,艺术设计,艺术学院,现代设计元素图案集,海贝视觉,图案,chi,人文科学
20101404395,username,艺术设计,艺术学院,画室里的风景,阿简,绘画,chi,人文科学
20101404395,username,艺术设计,艺术学院,画家笔记,马蒂斯,绘画理论,chi,人文科学
20101404395,username,艺术设计,艺术学院,皮埃尔·勃纳尔,'勃纳尔,',油画,chi,人文科学
20101404395,username,艺术设计,艺术学院,突破平面,李金荣,'图形软件, Photoshop CS3',chi,科学技术
20101404395,username,艺术设计,艺术学院,立体构成,孙明海,立体造型,chi,人文科学
20101404395,username,艺术设计,艺术学院,立体构成,李方方,立体造型,chi,人文科学
20101404395,username,艺术设计,艺术学院,绘画中的食物,本迪纳,绘画,chi,人文科学
20101404395,username,艺术设计,艺术学院,色彩印象语言,王克举,油画,chi,人文科学
20101404395,username,艺术设计,艺术学院,色彩构成,陶人勇,色彩学,chi,人文科学
20101404395,username,艺术设计,艺术学院,色彩的魔力,'布拉尔姆,',色彩,chi,人文科学
20101404395,username,艺术设计,艺术学院,色彩管理,'德鲁,',色彩学,chi,人文科学
20101404395,username,艺术设计,艺术学院,艺术导论,'邹跃进,',艺术理论,chi,人文科学
20101404395,username,艺术设计,艺术学院,艺术色彩基础,刘世群,色彩学,chi,人文科学
20101404395,username,艺术设计,艺术学院,艺用人体解剖学,彭西春,艺用人体解剖学,chi,人文科学
20101404395,username,艺术设计,艺术学院,西方油画名作100讲,'刘淳,',油画,chi,人文科学
20101404395,username,艺术设计,艺术学院,设计师摄影指南,克劳斯,摄影技术,chi,人文科学
20101404395,username,艺术设计,艺术学院,设计构成基础,王章旺,艺术,chi,人文科学
20101404395,username,艺术设计,艺术学院,设计色彩,周逢年,色彩学,chi,人文科学
20101404395,username,艺术设计,艺术学院,'说三国 话人生',于学彬,三国演义,chi,人文科学
20101404395,username,艺术设计,艺术学院,谋略《三国》,清泉,谋略,chi,人文科学
20101404395,username,艺术设计,艺术学院,趣说三国人物,章义和,null,chi,自然科学
20101404395,username,艺术设计,艺术学院,跟大师开个玩笑,彭国梁,绘画,chi,人文科学
20101404395,username,艺术设计,艺术学院,达利谈话录,'达利,',绘画,chi,人文科学
20101404395,username,艺术设计,艺术学院,配色模板1000例,戴维斯,色彩,chi,人文科学
20101404395,username,艺术设计,艺术学院,重返古战场,<BR>,战役,chi,社会科学
20101404395,username,艺术设计,艺术学院,陆俨少教授课徒稿,沈明权,山水画,chi,人文科学
20101404404,username,艺术设计,艺术学院,'Photoshop CS3中文版图像处理与创意设计',唐红莲,'图形软件, Photoshop CS3',chi,科学技术
20101404404,username,艺术设计,艺术学院,'Photoshop CS平面设计教程与上机实训',李光,'图形软件, Photoshop CS',chi,科学技术
20101404404,username,艺术设计,艺术学院,Photoshop基础教程,雷波,图形软件,chi,科学技术
20101404404,username,艺术设计,艺术学院,'中文版Photoshop CS3图像处理实用教程',张哲峰,'图形软件, Photoshop CS3',chi,科学技术
20101404404,username,艺术设计,艺术学院,从女孩到女人,詹姆斯,女性,chi,其他
20101404411,username,音乐学（艺术管理）,艺术学院,中外音乐欣赏,'朱敬修,',音乐欣赏,chi,人文科学
20101404411,username,音乐学（艺术管理）,艺术学院,爵士钢琴入门,辛笛,爵士乐,chi,人文科学
20101404411,username,音乐学（艺术管理）,艺术学院,男中音教学曲集,'温恒泰,',男中音,chi,人文科学
20101404411,username,音乐学（艺术管理）,艺术学院,钢琴基础教程,韩林申,钢琴,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,365首外国古今名曲欣赏,'贺锡德,',音乐欣赏,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,50部必知的音乐经典,韩晋,音乐,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,'一个真实的 \"茜茜公主\"',国欢,施奈德,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,一本书学会新闻采访,刘建华,新闻采访,chi,社会科学
20101404420,username,音乐学（艺术管理）,艺术学院,世界艺术5000年,王小岩,艺术史,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,中国文化产业经典案例分析,李颖生,文化产业,chi,社会科学
20101404420,username,音乐学（艺术管理）,艺术学院,中国英雄传,'胡秋原,',历史故事,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,五台山佛教音乐,韩军,佛教,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,伤心记事本,李力,小小说,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,佛教、基督宗教、少数民族宗教音乐,田青,宗教音乐,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,你哭了吗?,'振东,',故事,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,十字架的园里,'冰心,',散文,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,女人的修养与智慧,高华,女性,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,如何成为歌星,卢俊,歌唱,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,'巴黎, 艺术至上',冯骥才,随笔,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,广州西关风华,广州市荔湾区地方志编委办,地方志,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,张爱玲文萃,'张爱玲,',文学,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,徐志摩人生笔记,'徐志摩,',散文集,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,'我在爱的左边, 你在爱的右边',马明博,散文,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,摄影大师教你100招,'布谢尔,',摄影技术,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,文化与民俗旅游资源开发理论与实践,'刘焕庆,',旅游文化,chi,社会科学
20101404420,username,音乐学（艺术管理）,艺术学院,新闻采访与写作,谭英,新闻采访,chi,社会科学
20101404420,username,音乐学（艺术管理）,艺术学院,旅游资源评价与开发,张景群,旅游资源,chi,社会科学
20101404420,username,音乐学（艺术管理）,艺术学院,普通心理学,曹日昌,心理学,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,末日的愚者,伊坂幸太郎,长篇小说,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,来来往往,'池莉,',中篇小说,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,林徽因文存,'林徽因,',中国文学,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,永不永不说再见,张小娴,散文,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,沉默的羔羊,吴安兰,长篇小说,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,海南国际旅游岛大趋势,苗树彬,经济发展,chi,社会科学
20101404420,username,音乐学（艺术管理）,艺术学院,海角之岬,'泽木耕太郎,',长篇小说,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,温柔的夜,三毛,散文,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,演出与经营管理,张朝霞,表演艺术,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,演出中介实务,李小芳,文娱活动,chi,社会科学
20101404420,username,音乐学（艺术管理）,艺术学院,爱得起，放得下,阿琪,随笔,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,爵士派,李爵士,爵士乐,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,'父爱如山, 母爱如水','茅盾,',母爱,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,生活哲学,马国亮,散文,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,生活心理学,庄锦英,心理学,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,'留学, 就这些了',曹文,高等学校,chi,社会科学
20101404420,username,音乐学（艺术管理）,艺术学院,留学美国全程攻略,张宏杰,留学生教育,chi,社会科学
20101404420,username,音乐学（艺术管理）,艺术学院,经典散文读本,滕浩,散文,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,英国往事,北京大陆桥文化传媒,历史,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,菩提树下,南北,散文,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,西方文明中的音乐,朗,音乐史,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,贝多芬钢琴奏鸣曲集,'贝多芬,',钢琴,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,遇,王斌,长篇小说,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,释然,查一路,散文,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,钢琴基础教程,韩林申,钢琴,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,音符上的奥地利,'刘雪枫,',音乐,chi,人文科学
20101404420,username,音乐学（艺术管理）,艺术学院,'香港, 一个城市的密码',江迅,散文,chi,人文科学
20101404438,username,舞蹈学,艺术学院,ASP.NET动态网页设计,吴逸贤,'网页制作工具, ASP.NET',chi,科学技术
20101404438,username,舞蹈学,艺术学院,ASP动态网站制作基础与上机实训,兴图科技产品研发中心,网页制作,chi,科学技术
20101404438,username,舞蹈学,艺术学院,'Photoshop CS3中文版艺术沙龙',周建国,'图形软件, Photoshop CS3',chi,科学技术
20101404438,username,舞蹈学,艺术学院,'Photoshop CS3图像创意与设计实例精讲',周建国,null,chi,自然科学
20101404438,username,舞蹈学,艺术学院,中国世界舞蹈文化,刘晓真,null,chi,自然科学
20101404438,username,舞蹈学,艺术学院,中国广播电视文艺大系,倪学礼,null,chi,自然科学
20101404438,username,舞蹈学,艺术学院,中国广播电视文艺大系,关玲,null,chi,自然科学
20101404438,username,舞蹈学,艺术学院,中国民间舞教材与教法,潘志涛,null,chi,自然科学
20101404438,username,舞蹈学,艺术学院,做自己想做的人,李践,成功心理,chi,人文科学
20101404438,username,舞蹈学,艺术学院,健康是福,薛东,保健,chi,科学技术
20101404438,username,舞蹈学,艺术学院,健康顾问,吴翔,null,chi,自然科学
20101404438,username,舞蹈学,艺术学院,冰心散文,'冰心,',散文,chi,人文科学
20101404438,username,舞蹈学,艺术学院,动态网页制作教程,刘梅彦,null,chi,自然科学
20101404438,username,舞蹈学,艺术学院,大学英语四级考试90分突破,王长喜,null,chi,自然科学
20101404438,username,舞蹈学,艺术学院,导游促销艺术一本通,李灵资,null,chi,自然科学
20101404438,username,舞蹈学,艺术学院,文舞相融,北京舞蹈学院,null,chi,自然科学
20101404438,username,舞蹈学,艺术学院,旅游粤语一学就会,林怡君,粤语,chi,人文科学
20101404438,username,舞蹈学,艺术学院,最阅读,贤才文化,故事,chi,人文科学
20101404438,username,舞蹈学,艺术学院,趣读史记,'郭灿金,',null,chi,自然科学
20101404447,username,舞蹈学,艺术学院,实用英语语法,杨国,英语,chieng,人文科学
20101404447,username,舞蹈学,艺术学院,当代中国十大舞剧赏析,'张莉,',舞剧,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,Pollyanna,'波特,',儿童文学,chieng,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,世界通俗名歌选萃,薛范,null,chi,自然科学
20101404455,username,音乐表演（钢琴）,艺术学院,中国声乐经典教材,许民,练声曲,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,中国民族声乐教材,金铁林,民族声乐,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,中国钢琴名曲30首,'魏廷格,',钢琴谱,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,中国音乐史与名曲赏析,曹美韵,音乐史,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,中外优秀歌曲改编钢琴教学曲集,林捷,钢琴谱,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,傅雷谈音乐,'傅雷,',音乐,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,傲慢与偏见,'奥斯汀,',英语,chieng,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,勃拉姆斯钢琴独奏作品全集,'勃拉姆斯,',钢琴,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,十日谈,'薄迦丘,',英语,engchi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,围城,钱钟书,小说,chieng,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,声乐教学与训练曲集,孙静梅,练习曲,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,外国艺术歌曲选,颜蕙先,艺术歌曲,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,大学英语1-6级考试词汇必备,蔡慧俭,英语,chieng,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,大学英语1～6级考点词汇速记手册,李加忠,英语,chieng,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,安妮日记,'弗兰克,',日记,engchi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,小公主,'伯内特,',儿童文学,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,心态决定成败,朱亚男,英语,chieng,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,悲情肖邦,于润洋,'肖邦,',chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,成功钢琴家攻略,弗里德伯格,钢琴,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,普罗科菲耶夫钢琴独奏曲集,普罗科菲耶夫,钢琴曲,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,柴科夫斯基儿童曲集,柴可夫斯基,钢琴谱,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,相伴一生的日记,朱红梅,英语,chieng,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,第一钢琴协奏典,'柴科夫斯基,',钢琴,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,简明牛津音乐史,'亚伯拉罕,',音乐史,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,经典日韩剧音乐钢琴弹奏曲集,赵志军,钢琴曲,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,肖邦,'肖邦,',钢琴谱,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,肖邦大型作品研究,冯智全,钢琴,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,肖邦的创作,'索洛甫磋夫,','肖邦,',chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,肖邦钢琴全集,肖邦,钢琴谱,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,肖邦钢琴全集,'肖邦,',钢琴谱,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,西方钢琴作品曲名全集,邢艺,钢琴,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,贝多芬第一钢琴协奏曲,贝多芬,钢琴谱,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,贝多芬钢琴奏鸣曲研究,郑兴三,'贝多芬,',chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,贝多芬钢琴奏鸣曲集,'贝多芬,',钢琴,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,钢琴协奏曲,'莫扎特,',钢琴,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,钢琴四手联弹经典必弹,科沃齐克,钢琴曲,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,钢琴小曲集,巴赫,巴赫,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,音乐演奏艺术,'齐平,',演奏,chi,人文科学
20101404455,username,音乐表演（钢琴）,艺术学院,首届全国音乐分析学学术研讨会学术论文集,贾达群,音乐,chi,人文科学
20101504962,username,税务,财经学院,'Photoshop CS4技术精粹与平面广告设计',锐艺视觉,广告,chi,人文科学
20101504962,username,税务,财经学院,一看就懂博弈思维,邢群麟,博弈论,chi,自然科学
20101504962,username,税务,财经学院,人性的弱点,卡耐基,人际关系,chi,社会科学
20101504962,username,税务,财经学院,全球最具创造性的268个博弈智慧案例,赵红艳,对策论,chi,自然科学
20101504962,username,税务,财经学院,其实你不懂广东人,叶曙明,随笔,chi,人文科学
20101504962,username,税务,财经学院,决战大脑,潘达,智力游戏,chi,社会科学
20101504962,username,税务,财经学院,出口秀,刘莹,口才学,chi,人文科学
20101504962,username,税务,财经学院,博弈的智慧,邢延国,人生哲学,chi,人文科学
20101504962,username,税务,财经学院,口才与演讲教程,刘维娅,口才学,chi,人文科学
20101504962,username,税务,财经学院,哈佛给学生做的450个多元智能训练游戏,王擎天,智力游戏,chi,社会科学
20101504962,username,税务,财经学院,如何阅读一本书,'阿德勒,',读书方法,chi,社会科学
20101504962,username,税务,财经学院,局中局,'朱晓翔,',侦探小说,chi,人文科学
20101504962,username,税务,财经学院,平面广告设计,周鸿,广告,chi,人文科学
20101504962,username,税务,财经学院,影响了我的二十篇小说,格非,小说,chi,人文科学
20101504962,username,税务,财经学院,惊天奇案,何马,长篇小说,chi,人文科学
20101504962,username,税务,财经学院,汪曾祺经典散文选,曹鹏,散文,chi,人文科学
20101504962,username,税务,财经学院,海外英语,小歌,英语,chieng,人文科学
20101504962,username,税务,财经学院,管人的艺术,申明,企业管理,chi,社会科学
20101504962,username,税务,财经学院,管理智典,金新政,管理学,chi,社会科学
20101504962,username,税务,财经学院,英语新手口语王,孙清莹,英语,chieng,人文科学
20101504962,username,税务,财经学院,菜根谭新解,'洪应明,',菜根谭,chi,人文科学
20101504962,username,税务,财经学院,营销管理,科特勒,市场营销学,chi,社会科学
20101504962,username,税务,财经学院,蔡澜眼中的八婆与美女,'蔡澜,',散文集,chi,人文科学
20101504962,username,税务,财经学院,要素品牌战略,科特勒,null,chi,自然科学
20101504962,username,税务,财经学院,资本圈,熊昌烈,长篇小说,chi,人文科学
20101504962,username,税务,财经学院,金字塔原理,明托,写作,chi,人文科学
20101504962,username,税务,财经学院,金字塔原理,'明托,',null,chi,自然科学
20101504962,username,税务,财经学院,非常车祸,郝火炬,长篇小说,chi,人文科学
20101504962,username,税务,财经学院,领导力,库泽斯,领导学,chi,社会科学
20101504962,username,税务,财经学院,首席娱乐官,文硕,文化产业,chi,社会科学
20101504971,username,财政学,财经学院,一方水土一方人,董维涛,文化,chi,社会科学
20101504971,username,财政学,财经学院,北大女生,邮亭,长篇小说,chi,人文科学
20101504971,username,财政学,财经学院,嬉皮士,夏学花,社会生活,chi,社会科学
20101504971,username,财政学,财经学院,屎的历史,拉波特,文化,chi,社会科学
20101504971,username,财政学,财经学院,当代美国文化,朱世达,文化,chi,社会科学
20101504971,username,财政学,财经学院,摩登女,蔡茨,女性,chi,社会科学
20101504971,username,财政学,财经学院,新教伦理与资本主义精神,韦伯,新教,chi,人文科学
20101504971,username,财政学,财经学院,日本故事,叶广芩,短篇小说,chi,人文科学
20101504971,username,财政学,财经学院,欧洲书简,'博雷尔,',文化,chi,社会科学
20101504971,username,财政学,财经学院,现代心理学原理与应用,朱宝荣,心理学,chi,人文科学
20101504980,username,财政学,财经学院,100名画,德布雷,圣经,chi,人文科学
20101504980,username,财政学,财经学院,30部必读的诗歌经典,孙晓玲,null,chi,自然科学
20101504980,username,财政学,财经学院,CEO的海军陆战队,桑塔马利雅,null,chi,自然科学
20101504980,username,财政学,财经学院,'Excel 2002表格即学即用',钱伟,null,chi,自然科学
20101504980,username,财政学,财经学院,Excel电子表格技法范例,孙建杰,null,chi,自然科学
20101504980,username,财政学,财经学院,'Flash 5 网站动画效果设计与制作',清源计算机工作室,null,chi,自然科学
20101504980,username,财政学,财经学院,'Murder on the Orient Express','Christie, Agatha, 1890-1976',null,chi,自然科学
20101504980,username,财政学,财经学院,'Photoshop CS3创意设计百例',思维数码,'图形软件, Photoshop CS3',chi,科学技术
20101504980,username,财政学,财经学院,'Photoshop CS4中文版从入门到精通',锐艺视觉,null,chi,自然科学
20101504980,username,财政学,财经学院,'Pride and Prejudice','奥斯丁,',null,chi,自然科学
20101504980,username,财政学,财经学院,'Pride and prejudice =','Austen, Jane,',null,chi,自然科学
20101504980,username,财政学,财经学院,《中国现代文学三十年》学习指导,温儒敏,null,chi,自然科学
20101504980,username,财政学,财经学院,一个女人的史诗,'严歌苓,',长篇小说,chi,人文科学
20101504980,username,财政学,财经学院,一个真实的孝庄,吴密,'孝庄皇后,',chi,人文科学
20101504980,username,财政学,财经学院,一流口才,简.亨达,口才,chi,人文科学
20101504980,username,财政学,财经学院,一辈子做女孩,吉尔伯特,长篇小说,chi,人文科学
20101504980,username,财政学,财经学院,三国演义,'罗贯中,',章回小说,chi,人文科学
20101504980,username,财政学,财经学院,三国的奥秘,曾仕强,null,chi,自然科学
20101504980,username,财政学,财经学院,三月三诗歌年选,李少君,null,chi,自然科学
20101504980,username,财政学,财经学院,三杯茶,摩顿森,长篇小说,chi,人文科学
20101504980,username,财政学,财经学院,三毛的最后一封信,眭澔平,散文集,chi,人文科学
20101504980,username,财政学,财经学院,世界经典智力游戏,劳埃德,智力游戏,chi,社会科学
20101504980,username,财政学,财经学院,世界著名政治家的命运,江家齐,null,chi,自然科学
20101504980,username,财政学,财经学院,中国现代文学专题研究十六讲,王景科,现代文学,chi,人文科学
20101504980,username,财政学,财经学院,中国首届MBA管理案例评选百优案例集锦,苏敬勤,null,chi,自然科学
20101504980,username,财政学,财经学院,'中文版Photoshop CS3从入门到精通',思维数码,null,chi,自然科学
20101504980,username,财政学,财经学院,京华烟云,'林语堂,',null,chi,自然科学
20101504980,username,财政学,财经学院,亲历历史,'克林顿,',null,chi,自然科学
20101504980,username,财政学,财经学院,亲爱的安德烈,'龙应台,',书信集,chi,人文科学
20101504980,username,财政学,财经学院,人与自我,夏中义,null,chi,社会科学
20101504980,username,财政学,财经学院,人淡如菊,亦舒,长篇小说,chi,人文科学
20101504980,username,财政学,财经学院,人生的智慧,叔本华,叔本华,chi,人文科学
20101504980,username,财政学,财经学院,以前的事,史铁生,散文,chi,人文科学
20101504980,username,财政学,财经学院,你真的愿意吗,杰克斯,婚姻,chi,社会科学
20101504980,username,财政学,财经学院,借镜杀人,克里斯蒂,侦探小说,chi,人文科学
20101504980,username,财政学,财经学院,傲慢与偏见,奥斯丁,长篇小说,chi,人文科学
20101504980,username,财政学,财经学院,全球化博弈,德拉德赫萨,null,chi,自然科学
20101504980,username,财政学,财经学院,全球十大教父,科珀,null,chi,自然科学
20101504980,username,财政学,财经学院,再别康桥·云游,徐志摩,null,chi,自然科学
20101504980,username,财政学,财经学院,写作,'迪拉斯,',null,chi,自然科学
20101504980,username,财政学,财经学院,创造性的采访,梅茨勒,新闻采访,chi,社会科学
20101504980,username,财政学,财经学院,卡耐基成功学全书,付闻君,成功心理学,chi,人文科学
20101504980,username,财政学,财经学院,卡门,梅里美,中篇小说,chifre,人文科学
20101504980,username,财政学,财经学院,双城记,狄更斯,长篇小说,chieng,人文科学
20101504980,username,财政学,财经学院,叔本华散文,叔本华,散文集,chi,人文科学
20101504980,username,财政学,财经学院,古董衣情缘,沃尔夫,长篇小说,chi,人文科学
20101504980,username,财政学,财经学院,史记选,来新夏,null,chi,自然科学
20101504980,username,财政学,财经学院,周易,郭彧,null,chi,自然科学
